Artist,Artist ID,Monthly Listeners,Date,Daily Listeners
2 Chainz,17lzZA2AlOHwCwFALHttmp,10164042,2025-02-22,"-50,030"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10160734,2025-02-23,"+22,185"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10156778,2025-02-24,"-38,038"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10163754,2025-02-25,"+23,115"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10169445,2025-02-26,"-20,468"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10151512,2025-02-27,"-53,595"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10158311,2025-02-28,"-25,248"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10146998,2025-03-01,"-40,287"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10141950,2025-03-02,"-33,953"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10154402,2025-03-03,"+20,157"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10153563,2025-03-04,"-21,567"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10159010,2025-03-05,"-2,813"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10167234,2025-03-06,"-25,906"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10151661,2025-03-07,"+10,290"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10145630,2025-03-08,"+57,126"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10142686,2025-03-09,"-7,779"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10136316,2025-03-10,"-35,644"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10137250,2025-03-11,"-19,009"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10133900,2025-03-12,"-8,466"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10125439,2025-03-13,"+16,472"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10130567,2025-03-14,"+9,772"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10103467,2025-03-15,"+11,817"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10085579,2025-03-16,+624
2 Chainz,17lzZA2AlOHwCwFALHttmp,10079548,2025-03-17,"+25,439"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10076672,2025-03-18,"+22,195"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10063074,2025-03-19,"-3,952"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10073746,2025-03-20,"-20,733"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10071820,2025-03-21,"-13,554"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10066325,2025-03-22,"+5,392"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10073326,2025-03-23,"+1,337"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10066474,2025-03-24,"+55,388"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10052166,2025-03-25,"-25,383"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10052094,2025-03-26,"+37,325"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10056733,2025-03-27,"-10,896"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10058144,2025-03-28,"-9,221"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10059278,2025-03-29,"-14,103"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10063104,2025-03-30,"+41,025"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10044196,2025-03-31,"+5,225"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10049781,2025-04-01,"+30,267"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10037470,2025-04-02,"+20,681"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10035859,2025-04-03,"-38,520"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10039041,2025-04-04,"+9,988"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10037211,2025-04-05,"+47,133"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10046289,2025-04-06,"-5,259"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10044947,2025-04-07,"+18,178"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10052934,2025-04-08,"+71,297"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10054209,2025-04-09,"-10,726"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10047868,2025-04-10,"-34,253"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10046498,2025-04-11,"+30,921"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10052782,2025-04-12,"+14,607"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10046520,2025-04-13,"-6,578"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10056113,2025-04-14,"+17,126"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10045622,2025-04-15,"-53,763"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10057066,2025-04-16,"+18,501"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10060640,2025-04-17,"-18,066"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10072004,2025-04-18,"+4,501"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10076807,2025-04-19,"+58,248"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10085237,2025-04-20,"+14,003"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10080259,2025-04-21,"-28,841"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10079421,2025-04-22,"-47,899"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10086469,2025-04-23,"-25,786"
2 Chainz,17lzZA2AlOHwCwFALHttmp,10076726,2025-04-24,"-41,962"
21 Savage,1URnnhqYAYcrqrcwql10ft,44309561,2024-10-27,"-3,563"
21 Savage,1URnnhqYAYcrqrcwql10ft,44277252,2024-10-28,"-90,904"
21 Savage,1URnnhqYAYcrqrcwql10ft,44327654,2024-10-29,"-49,565"
21 Savage,1URnnhqYAYcrqrcwql10ft,44270816,2024-10-30,"+2,354"
21 Savage,1URnnhqYAYcrqrcwql10ft,44280903,2024-10-31,"-60,226"
21 Savage,1URnnhqYAYcrqrcwql10ft,44284428,2024-11-01,"-74,083"
21 Savage,1URnnhqYAYcrqrcwql10ft,44224962,2024-11-02,"+199,935"
21 Savage,1URnnhqYAYcrqrcwql10ft,44253946,2024-11-03,"+36,118"
21 Savage,1URnnhqYAYcrqrcwql10ft,44228872,2024-11-04,"+88,823"
21 Savage,1URnnhqYAYcrqrcwql10ft,44207413,2024-11-05,"+38,271"
21 Savage,1URnnhqYAYcrqrcwql10ft,44250421,2024-11-06,"+90,598"
21 Savage,1URnnhqYAYcrqrcwql10ft,44278546,2024-11-07,"+267,960"
21 Savage,1URnnhqYAYcrqrcwql10ft,44262906,2024-11-08,"-239,761"
21 Savage,1URnnhqYAYcrqrcwql10ft,44249524,2024-11-09,"+272,163"
21 Savage,1URnnhqYAYcrqrcwql10ft,44247915,2024-11-10,"-3,874"
21 Savage,1URnnhqYAYcrqrcwql10ft,44300788,2024-11-11,"+124,702"
21 Savage,1URnnhqYAYcrqrcwql10ft,44302444,2024-11-12,"-79,775"
21 Savage,1URnnhqYAYcrqrcwql10ft,44275290,2024-11-13,"+135,089"
21 Savage,1URnnhqYAYcrqrcwql10ft,44256470,2024-11-14,"+4,344"
21 Savage,1URnnhqYAYcrqrcwql10ft,44232740,2024-11-15,"-156,434"
21 Savage,1URnnhqYAYcrqrcwql10ft,44246489,2024-11-16,"-37,330"
21 Savage,1URnnhqYAYcrqrcwql10ft,44225902,2024-11-17,"-126,921"
21 Savage,1URnnhqYAYcrqrcwql10ft,44176232,2024-11-18,"-30,429"
21 Savage,1URnnhqYAYcrqrcwql10ft,44157677,2024-11-19,"-30,034"
21 Savage,1URnnhqYAYcrqrcwql10ft,44158639,2024-11-20,"-252,779"
21 Savage,1URnnhqYAYcrqrcwql10ft,44237986,2024-11-21,"+47,884"
21 Savage,1URnnhqYAYcrqrcwql10ft,44245328,2024-11-22,"+77,040"
21 Savage,1URnnhqYAYcrqrcwql10ft,44172074,2024-11-23,"-9,359"
21 Savage,1URnnhqYAYcrqrcwql10ft,44170070,2024-11-24,"-197,020"
21 Savage,1URnnhqYAYcrqrcwql10ft,44191106,2024-11-25,"+58,200"
21 Savage,1URnnhqYAYcrqrcwql10ft,44232481,2024-11-26,"+108,999"
21 Savage,1URnnhqYAYcrqrcwql10ft,44253732,2024-11-27,"-57,794"
21 Savage,1URnnhqYAYcrqrcwql10ft,44294622,2024-11-28,"-323,498"
21 Savage,1URnnhqYAYcrqrcwql10ft,44197899,2024-11-29,"-103,045"
21 Savage,1URnnhqYAYcrqrcwql10ft,44201848,2024-11-30,"-160,037"
21 Savage,1URnnhqYAYcrqrcwql10ft,44135167,2024-12-01,"+102,353"
21 Savage,1URnnhqYAYcrqrcwql10ft,44140640,2024-12-02,"-18,696"
21 Savage,1URnnhqYAYcrqrcwql10ft,44139567,2024-12-03,"-49,416"
21 Savage,1URnnhqYAYcrqrcwql10ft,44127994,2024-12-04,"+160,767"
21 Savage,1URnnhqYAYcrqrcwql10ft,44154854,2024-12-05,"+295,033"
21 Savage,1URnnhqYAYcrqrcwql10ft,44062492,2024-12-06,"+237,500"
21 Savage,1URnnhqYAYcrqrcwql10ft,44118828,2024-12-07,"-48,197"
21 Savage,1URnnhqYAYcrqrcwql10ft,44102923,2024-12-08,"-192,292"
21 Savage,1URnnhqYAYcrqrcwql10ft,44014380,2024-12-09,"+91,333"
21 Savage,1URnnhqYAYcrqrcwql10ft,43978018,2024-12-10,"+101,787"
21 Savage,1URnnhqYAYcrqrcwql10ft,43932309,2024-12-11,"+163,492"
21 Savage,1URnnhqYAYcrqrcwql10ft,43963539,2024-12-12,"+73,421"
21 Savage,1URnnhqYAYcrqrcwql10ft,43988190,2024-12-13,"-124,387"
21 Savage,1URnnhqYAYcrqrcwql10ft,44039729,2024-12-14,"+309,755"
21 Savage,1URnnhqYAYcrqrcwql10ft,44118778,2024-12-15,"-207,390"
21 Savage,1URnnhqYAYcrqrcwql10ft,44139835,2024-12-16,"+12,772"
21 Savage,1URnnhqYAYcrqrcwql10ft,44176141,2024-12-17,"-17,395"
21 Savage,1URnnhqYAYcrqrcwql10ft,44165584,2024-12-18,"-98,521"
21 Savage,1URnnhqYAYcrqrcwql10ft,44182374,2024-12-19,"-56,250"
21 Savage,1URnnhqYAYcrqrcwql10ft,44138338,2024-12-20,"+92,298"
21 Savage,1URnnhqYAYcrqrcwql10ft,44173399,2024-12-21,"+98,063"
21 Savage,1URnnhqYAYcrqrcwql10ft,44186330,2024-12-22,"+82,817"
21 Savage,1URnnhqYAYcrqrcwql10ft,44216133,2024-12-23,"+138,710"
21 Savage,1URnnhqYAYcrqrcwql10ft,44153974,2024-12-24,"+14,062"
21 Savage,1URnnhqYAYcrqrcwql10ft,44112657,2024-12-25,"-83,391"
21 Savage,1URnnhqYAYcrqrcwql10ft,44110550,2024-12-26,"-64,175"
21 Savage,1URnnhqYAYcrqrcwql10ft,44090015,2024-12-27,"+25,818"
21 Savage,1URnnhqYAYcrqrcwql10ft,44054200,2024-12-28,"+241,189"
21 Savage,1URnnhqYAYcrqrcwql10ft,44147682,2024-12-29,"-169,393"
21 Savage,1URnnhqYAYcrqrcwql10ft,44159245,2024-12-30,"-6,788"
21 Savage,1URnnhqYAYcrqrcwql10ft,44130162,2024-12-31,"+143,174"
21 Savage,1URnnhqYAYcrqrcwql10ft,44121138,2025-01-01,"+78,152"
21 Savage,1URnnhqYAYcrqrcwql10ft,44254241,2025-01-02,"+8,103"
21 Savage,1URnnhqYAYcrqrcwql10ft,44298143,2025-01-03,"+100,677"
21 Savage,1URnnhqYAYcrqrcwql10ft,44357426,2025-01-04,"-41,744"
21 Savage,1URnnhqYAYcrqrcwql10ft,44367468,2025-01-05,"+38,693"
21 Savage,1URnnhqYAYcrqrcwql10ft,44403461,2025-01-06,"-361,786"
21 Savage,1URnnhqYAYcrqrcwql10ft,44392333,2025-01-07,"+362,492"
21 Savage,1URnnhqYAYcrqrcwql10ft,44420087,2025-01-08,"-77,921"
21 Savage,1URnnhqYAYcrqrcwql10ft,44396823,2025-01-09,"+15,054"
21 Savage,1URnnhqYAYcrqrcwql10ft,44455688,2025-01-10,"+60,519"
21 Savage,1URnnhqYAYcrqrcwql10ft,44397803,2025-01-11,"-42,237"
21 Savage,1URnnhqYAYcrqrcwql10ft,44380554,2025-01-12,"+95,316"
21 Savage,1URnnhqYAYcrqrcwql10ft,44390525,2025-01-13,"-79,030"
21 Savage,1URnnhqYAYcrqrcwql10ft,44389666,2025-01-14,"+8,793"
21 Savage,1URnnhqYAYcrqrcwql10ft,44395769,2025-01-15,"+6,067"
21 Savage,1URnnhqYAYcrqrcwql10ft,44373111,2025-01-16,"-290,748"
21 Savage,1URnnhqYAYcrqrcwql10ft,44386254,2025-01-17,"-7,582"
21 Savage,1URnnhqYAYcrqrcwql10ft,44411634,2025-01-18,"+6,077"
21 Savage,1URnnhqYAYcrqrcwql10ft,44424197,2025-01-19,"+84,993"
21 Savage,1URnnhqYAYcrqrcwql10ft,44368905,2025-01-20,"+225,276"
21 Savage,1URnnhqYAYcrqrcwql10ft,44325399,2025-01-21,"+55,031"
21 Savage,1URnnhqYAYcrqrcwql10ft,44370505,2025-01-22,"+138,579"
21 Savage,1URnnhqYAYcrqrcwql10ft,44410290,2025-01-23,"+314,092"
21 Savage,1URnnhqYAYcrqrcwql10ft,44433381,2025-01-24,"+70,765"
21 Savage,1URnnhqYAYcrqrcwql10ft,44452621,2025-01-25,"-280,113"
21 Savage,1URnnhqYAYcrqrcwql10ft,44378629,2025-01-26,"-26,161"
21 Savage,1URnnhqYAYcrqrcwql10ft,44346684,2025-01-27,"+120,665"
21 Savage,1URnnhqYAYcrqrcwql10ft,44245716,2025-01-28,"-24,432"
21 Savage,1URnnhqYAYcrqrcwql10ft,44236424,2025-01-29,"+5,155"
21 Savage,1URnnhqYAYcrqrcwql10ft,44173731,2025-01-30,"+266,028"
21 Savage,1URnnhqYAYcrqrcwql10ft,44156615,2025-01-31,"-229,131"
21 Savage,1URnnhqYAYcrqrcwql10ft,44072927,2025-02-01,"-104,768"
21 Savage,1URnnhqYAYcrqrcwql10ft,44104162,2025-02-02,"+76,653"
21 Savage,1URnnhqYAYcrqrcwql10ft,44148792,2025-02-03,"+62,434"
21 Savage,1URnnhqYAYcrqrcwql10ft,44202951,2025-02-04,"+61,847"
21 Savage,1URnnhqYAYcrqrcwql10ft,44178644,2025-02-05,"-108,555"
21 Savage,1URnnhqYAYcrqrcwql10ft,44261605,2025-02-06,"+121,539"
21 Savage,1URnnhqYAYcrqrcwql10ft,44265172,2025-02-07,"-43,633"
21 Savage,1URnnhqYAYcrqrcwql10ft,44308826,2025-02-08,"-53,623"
21 Savage,1URnnhqYAYcrqrcwql10ft,44314896,2025-02-09,"-280,543"
21 Savage,1URnnhqYAYcrqrcwql10ft,44326267,2025-02-10,"+74,164"
21 Savage,1URnnhqYAYcrqrcwql10ft,44398071,2025-02-11,"+169,729"
21 Savage,1URnnhqYAYcrqrcwql10ft,44333900,2025-02-12,"+56,193"
21 Savage,1URnnhqYAYcrqrcwql10ft,44399077,2025-02-13,"-3,218"
21 Savage,1URnnhqYAYcrqrcwql10ft,44319659,2025-02-14,"+159,320"
21 Savage,1URnnhqYAYcrqrcwql10ft,44322463,2025-02-15,"-167,986"
21 Savage,1URnnhqYAYcrqrcwql10ft,44321213,2025-02-16,"+215,184"
21 Savage,1URnnhqYAYcrqrcwql10ft,44395468,2025-02-17,"-102,148"
21 Savage,1URnnhqYAYcrqrcwql10ft,44385702,2025-02-18,"-14,498"
21 Savage,1URnnhqYAYcrqrcwql10ft,44390850,2025-02-19,"+64,281"
21 Savage,1URnnhqYAYcrqrcwql10ft,44373055,2025-02-20,"+3,934"
21 Savage,1URnnhqYAYcrqrcwql10ft,44397616,2025-02-21,"-250,169"
21 Savage,1URnnhqYAYcrqrcwql10ft,44376031,2025-02-22,"-75,247"
21 Savage,1URnnhqYAYcrqrcwql10ft,44394314,2025-02-23,"+59,516"
21 Savage,1URnnhqYAYcrqrcwql10ft,44382366,2025-02-24,"+37,222"
21 Savage,1URnnhqYAYcrqrcwql10ft,44438980,2025-02-25,"-229,764"
21 Savage,1URnnhqYAYcrqrcwql10ft,44501266,2025-02-26,"-134,311"
21 Savage,1URnnhqYAYcrqrcwql10ft,44471265,2025-02-27,"+8,397"
21 Savage,1URnnhqYAYcrqrcwql10ft,44431673,2025-02-28,"-112,882"
21 Savage,1URnnhqYAYcrqrcwql10ft,44439614,2025-03-01,"+300,846"
21 Savage,1URnnhqYAYcrqrcwql10ft,44415070,2025-03-02,"-286,057"
21 Savage,1URnnhqYAYcrqrcwql10ft,44461411,2025-03-03,"+48,532"
21 Savage,1URnnhqYAYcrqrcwql10ft,44466572,2025-03-04,"-39,994"
21 Savage,1URnnhqYAYcrqrcwql10ft,44534134,2025-03-05,"-38,453"
21 Savage,1URnnhqYAYcrqrcwql10ft,44551479,2025-03-06,"-152,566"
21 Savage,1URnnhqYAYcrqrcwql10ft,44573425,2025-03-07,"+144,226"
21 Savage,1URnnhqYAYcrqrcwql10ft,44569182,2025-03-08,"+96,290"
21 Savage,1URnnhqYAYcrqrcwql10ft,44588121,2025-03-09,"-26,401"
21 Savage,1URnnhqYAYcrqrcwql10ft,44573671,2025-03-10,"-5,631"
21 Savage,1URnnhqYAYcrqrcwql10ft,44621374,2025-03-11,"-117,712"
21 Savage,1URnnhqYAYcrqrcwql10ft,44561910,2025-03-12,"+112,737"
21 Savage,1URnnhqYAYcrqrcwql10ft,44552920,2025-03-13,"-198,753"
21 Savage,1URnnhqYAYcrqrcwql10ft,44523733,2025-03-14,"-142,539"
21 Savage,1URnnhqYAYcrqrcwql10ft,44528411,2025-03-15,"+234,390"
21 Savage,1URnnhqYAYcrqrcwql10ft,44514658,2025-03-16,"+7,270"
21 Savage,1URnnhqYAYcrqrcwql10ft,44515207,2025-03-17,"-209,486"
21 Savage,1URnnhqYAYcrqrcwql10ft,44538609,2025-03-18,"-228,040"
21 Savage,1URnnhqYAYcrqrcwql10ft,44563268,2025-03-19,"+118,625"
21 Savage,1URnnhqYAYcrqrcwql10ft,44592882,2025-03-20,"+68,410"
21 Savage,1URnnhqYAYcrqrcwql10ft,44549520,2025-03-21,"+17,811"
21 Savage,1URnnhqYAYcrqrcwql10ft,44495691,2025-03-22,"+309,888"
21 Savage,1URnnhqYAYcrqrcwql10ft,44481324,2025-03-23,"-173,303"
21 Savage,1URnnhqYAYcrqrcwql10ft,44520931,2025-03-24,"-87,941"
21 Savage,1URnnhqYAYcrqrcwql10ft,44485152,2025-03-25,"-218,079"
21 Savage,1URnnhqYAYcrqrcwql10ft,44408078,2025-03-26,"-6,591"
21 Savage,1URnnhqYAYcrqrcwql10ft,44408437,2025-03-27,"-27,479"
21 Savage,1URnnhqYAYcrqrcwql10ft,44428403,2025-03-28,"-93,107"
21 Savage,1URnnhqYAYcrqrcwql10ft,44519214,2025-03-29,"+180,873"
21 Savage,1URnnhqYAYcrqrcwql10ft,44576276,2025-03-30,"-43,416"
21 Savage,1URnnhqYAYcrqrcwql10ft,44577718,2025-03-31,"+125,985"
21 Savage,1URnnhqYAYcrqrcwql10ft,44646158,2025-04-01,"+11,830"
21 Savage,1URnnhqYAYcrqrcwql10ft,44588190,2025-04-02,"+181,916"
21 Savage,1URnnhqYAYcrqrcwql10ft,44583467,2025-04-03,"-84,417"
21 Savage,1URnnhqYAYcrqrcwql10ft,44600363,2025-04-04,"+203,212"
21 Savage,1URnnhqYAYcrqrcwql10ft,44607683,2025-04-05,"+194,178"
21 Savage,1URnnhqYAYcrqrcwql10ft,44652829,2025-04-06,"-19,724"
21 Savage,1URnnhqYAYcrqrcwql10ft,44677250,2025-04-07,"-1,196"
21 Savage,1URnnhqYAYcrqrcwql10ft,44662047,2025-04-08,"+119,276"
21 Savage,1URnnhqYAYcrqrcwql10ft,44621205,2025-04-09,"-55,197"
21 Savage,1URnnhqYAYcrqrcwql10ft,44528255,2025-04-10,"-103,226"
21 Savage,1URnnhqYAYcrqrcwql10ft,44525296,2025-04-11,"-71,865"
21 Savage,1URnnhqYAYcrqrcwql10ft,44431431,2025-04-12,"-1,085"
21 Savage,1URnnhqYAYcrqrcwql10ft,44437083,2025-04-13,"-108,761"
21 Savage,1URnnhqYAYcrqrcwql10ft,44410307,2025-04-14,"+236,608"
21 Savage,1URnnhqYAYcrqrcwql10ft,44467918,2025-04-15,"+203,010"
21 Savage,1URnnhqYAYcrqrcwql10ft,44525901,2025-04-16,"+85,577"
21 Savage,1URnnhqYAYcrqrcwql10ft,44603550,2025-04-17,"-16,598"
21 Savage,1URnnhqYAYcrqrcwql10ft,44588742,2025-04-18,"-37,136"
21 Savage,1URnnhqYAYcrqrcwql10ft,44559429,2025-04-19,"-48,237"
21 Savage,1URnnhqYAYcrqrcwql10ft,44500753,2025-04-20,"+59,208"
21 Savage,1URnnhqYAYcrqrcwql10ft,44479337,2025-04-21,"-155,586"
21 Savage,1URnnhqYAYcrqrcwql10ft,44564901,2025-04-22,"-53,974"
21 Savage,1URnnhqYAYcrqrcwql10ft,44505135,2025-04-23,"+187,747"
21 Savage,1URnnhqYAYcrqrcwql10ft,44413411,2025-04-24,"-118,354"
2Pac,1ZwdS5xdxEREPySFridCfh,25242220,2024-10-27,"+43,196"
2Pac,1ZwdS5xdxEREPySFridCfh,25248912,2024-10-28,"-84,030"
2Pac,1ZwdS5xdxEREPySFridCfh,25291789,2024-10-29,"+42,612"
2Pac,1ZwdS5xdxEREPySFridCfh,25279526,2024-10-30,"-88,010"
2Pac,1ZwdS5xdxEREPySFridCfh,25301053,2024-10-31,"+124,609"
2Pac,1ZwdS5xdxEREPySFridCfh,25247049,2024-11-01,"-208,412"
2Pac,1ZwdS5xdxEREPySFridCfh,25261577,2024-11-02,"+94,465"
2Pac,1ZwdS5xdxEREPySFridCfh,25260889,2024-11-03,"+98,171"
2Pac,1ZwdS5xdxEREPySFridCfh,25283862,2024-11-04,"+41,843"
2Pac,1ZwdS5xdxEREPySFridCfh,25288896,2024-11-05,"+116,087"
2Pac,1ZwdS5xdxEREPySFridCfh,25256077,2024-11-06,"-49,037"
2Pac,1ZwdS5xdxEREPySFridCfh,25263851,2024-11-07,"-25,574"
2Pac,1ZwdS5xdxEREPySFridCfh,25235666,2024-11-08,"+50,722"
2Pac,1ZwdS5xdxEREPySFridCfh,25240441,2024-11-09,"-11,951"
2Pac,1ZwdS5xdxEREPySFridCfh,25209951,2024-11-10,"-57,477"
2Pac,1ZwdS5xdxEREPySFridCfh,25184452,2024-11-11,"-25,091"
2Pac,1ZwdS5xdxEREPySFridCfh,25217454,2024-11-12,"+57,486"
2Pac,1ZwdS5xdxEREPySFridCfh,25248604,2024-11-13,"+28,108"
2Pac,1ZwdS5xdxEREPySFridCfh,25204810,2024-11-14,"+136,593"
2Pac,1ZwdS5xdxEREPySFridCfh,25244703,2024-11-15,"+59,513"
2Pac,1ZwdS5xdxEREPySFridCfh,25266814,2024-11-16,"+22,852"
2Pac,1ZwdS5xdxEREPySFridCfh,25304305,2024-11-17,"+37,664"
2Pac,1ZwdS5xdxEREPySFridCfh,25328326,2024-11-18,"+25,964"
2Pac,1ZwdS5xdxEREPySFridCfh,25306631,2024-11-19,"+33,598"
2Pac,1ZwdS5xdxEREPySFridCfh,25261444,2024-11-20,"+5,517"
2Pac,1ZwdS5xdxEREPySFridCfh,25266876,2024-11-21,"+135,751"
2Pac,1ZwdS5xdxEREPySFridCfh,25303789,2024-11-22,"+138,381"
2Pac,1ZwdS5xdxEREPySFridCfh,25287727,2024-11-23,"-42,730"
2Pac,1ZwdS5xdxEREPySFridCfh,25296251,2024-11-24,"+48,702"
2Pac,1ZwdS5xdxEREPySFridCfh,25318737,2024-11-25,"-103,811"
2Pac,1ZwdS5xdxEREPySFridCfh,25309304,2024-11-26,"-117,920"
2Pac,1ZwdS5xdxEREPySFridCfh,25292758,2024-11-27,"-36,745"
2Pac,1ZwdS5xdxEREPySFridCfh,25292707,2024-11-28,"+39,268"
2Pac,1ZwdS5xdxEREPySFridCfh,25284767,2024-11-29,"+8,408"
2Pac,1ZwdS5xdxEREPySFridCfh,25277626,2024-11-30,"+46,426"
2Pac,1ZwdS5xdxEREPySFridCfh,25270674,2024-12-01,"+89,228"
2Pac,1ZwdS5xdxEREPySFridCfh,25279248,2024-12-02,"-18,308"
2Pac,1ZwdS5xdxEREPySFridCfh,25315169,2024-12-03,"-20,116"
2Pac,1ZwdS5xdxEREPySFridCfh,25321640,2024-12-04,"+109,036"
2Pac,1ZwdS5xdxEREPySFridCfh,25294916,2024-12-05,"-65,849"
2Pac,1ZwdS5xdxEREPySFridCfh,25274718,2024-12-06,"+53,808"
2Pac,1ZwdS5xdxEREPySFridCfh,25297117,2024-12-07,"+8,282"
2Pac,1ZwdS5xdxEREPySFridCfh,25324067,2024-12-08,"+130,807"
2Pac,1ZwdS5xdxEREPySFridCfh,25305360,2024-12-09,"+98,613"
2Pac,1ZwdS5xdxEREPySFridCfh,25269385,2024-12-10,"-46,864"
2Pac,1ZwdS5xdxEREPySFridCfh,25269498,2024-12-11,"-28,270"
2Pac,1ZwdS5xdxEREPySFridCfh,25284713,2024-12-12,"-45,695"
2Pac,1ZwdS5xdxEREPySFridCfh,25292910,2024-12-13,"+101,980"
2Pac,1ZwdS5xdxEREPySFridCfh,25326525,2024-12-14,"-6,112"
2Pac,1ZwdS5xdxEREPySFridCfh,25323674,2024-12-15,"+34,993"
2Pac,1ZwdS5xdxEREPySFridCfh,25332159,2024-12-16,"+68,867"
2Pac,1ZwdS5xdxEREPySFridCfh,25315424,2024-12-17,"-69,051"
2Pac,1ZwdS5xdxEREPySFridCfh,25305378,2024-12-18,"-12,849"
2Pac,1ZwdS5xdxEREPySFridCfh,25354231,2024-12-19,"-89,639"
2Pac,1ZwdS5xdxEREPySFridCfh,25329240,2024-12-20,"+66,198"
2Pac,1ZwdS5xdxEREPySFridCfh,25339564,2024-12-21,"+126,934"
2Pac,1ZwdS5xdxEREPySFridCfh,25312519,2024-12-22,"+124,283"
2Pac,1ZwdS5xdxEREPySFridCfh,25322300,2024-12-23,"-80,278"
2Pac,1ZwdS5xdxEREPySFridCfh,25350151,2024-12-24,"-70,944"
2Pac,1ZwdS5xdxEREPySFridCfh,25355506,2024-12-25,"-36,754"
2Pac,1ZwdS5xdxEREPySFridCfh,25359683,2024-12-26,"-32,120"
2Pac,1ZwdS5xdxEREPySFridCfh,25354820,2024-12-27,"+101,032"
2Pac,1ZwdS5xdxEREPySFridCfh,25364820,2024-12-28,"-40,242"
2Pac,1ZwdS5xdxEREPySFridCfh,25372589,2024-12-29,"-40,759"
2Pac,1ZwdS5xdxEREPySFridCfh,25343094,2024-12-30,"-1,784"
2Pac,1ZwdS5xdxEREPySFridCfh,25310034,2024-12-31,"-102,489"
2Pac,1ZwdS5xdxEREPySFridCfh,25332626,2025-01-01,"+68,926"
2Pac,1ZwdS5xdxEREPySFridCfh,25347191,2025-01-02,"+60,898"
2Pac,1ZwdS5xdxEREPySFridCfh,25347665,2025-01-03,"-10,392"
2Pac,1ZwdS5xdxEREPySFridCfh,25358668,2025-01-04,"-53,112"
2Pac,1ZwdS5xdxEREPySFridCfh,25327975,2025-01-05,"+43,740"
2Pac,1ZwdS5xdxEREPySFridCfh,25317169,2025-01-06,"+69,582"
2Pac,1ZwdS5xdxEREPySFridCfh,25317884,2025-01-07,"+82,819"
2Pac,1ZwdS5xdxEREPySFridCfh,25286274,2025-01-08,"+46,012"
2Pac,1ZwdS5xdxEREPySFridCfh,25303429,2025-01-09,"-56,787"
